File Name,Class Label,Label,Subfolder Number,Features
Bicycle_sound_effect_26.wav,0,Bics,1,"[-257.6283264160156, 23.45168685913086, -26.029972076416016, 64.08051300048828, -64.05467987060547, 56.32053756713867, -67.38539123535156, 30.239845275878906, -43.798545837402344, 5.145458698272705, -26.469818115234375, 9.199703216552734, -7.339045524597168]"
Bicycle_sound_effect_27.wav,0,Bics,1,"[-292.60894775390625, 26.315078735351562, -26.797025680541992, 64.43497467041016, -60.45884323120117, 57.51376724243164, -64.83792114257812, 32.13780975341797, -40.66233444213867, 5.927042007446289, -23.877431869506836, 10.380720138549805, -7.977041721343994]"
Bicycle_sound_effect_28.wav,0,Bics,1,"[-249.28257751464844, 25.11163902282715, -28.45269775390625, 64.79781341552734, -64.84581756591797, 56.682437896728516, -67.54996490478516, 30.898563385009766, -44.263954162597656, 5.327744007110596, -26.527568817138672, 10.156591415405273, -6.783841609954834]"
Bicycle_sound_effect_29.wav,0,Bics,1,"[-265.0539855957031, 25.590728759765625, -27.669538497924805, 66.27804565429688, -66.22518920898438, 59.314666748046875, -69.73601531982422, 33.396759033203125, -45.13288879394531, 7.210996150970459, -27.243764877319336, 10.973909378051758, -9.360136985778809]"
Bicycle_sound_effect_30.wav,0,Bics,1,"[-283.4086608886719, 26.85573387145996, -28.247644424438477, 63.88893508911133, -60.436641693115234, 56.37901306152344, -64.19496154785156, 31.18144416809082, -40.820655822753906, 5.807352542877197, -23.8631649017334, 10.404144287109375, -7.3776350021362305]"
Bicycle_sound_effect_31.wav,0,Bics,1,"[-253.281982421875, 23.65719985961914, -27.589557647705078, 64.75695037841797, -64.48592376708984, 56.777217864990234, -67.47645568847656, 30.586225509643555, -44.15614318847656, 5.3061933517456055, -26.906320571899414, 10.103631973266602, -6.835244178771973]"
Bicycle_sound_effect_32.wav,0,Bics,1,"[-269.58941650390625, 25.665245056152344, -25.912429809570312, 66.6760482788086, -65.29750061035156, 59.45028305053711, -69.4992904663086, 33.43803405761719, -44.010032653808594, 6.653110504150391, -25.96493148803711, 10.886983871459961, -8.935298919677734]"
Bicycle_sound_effect_33.wav,0,Bics,1,"[-282.5910949707031, 27.8397274017334, -29.111173629760742, 62.571224212646484, -60.676429748535156, 55.21025085449219, -63.264766693115234, 30.92410659790039, -40.82325744628906, 5.851694583892822, -24.393930435180664, 9.802361488342285, -6.846706867218018]"
Bicycle_sound_effect_34.wav,0,Bics,1,"[-256.96368408203125, 23.881071090698242, -26.47634506225586, 64.67733001708984, -64.21392059326172, 56.57707977294922, -67.47223663330078, 30.361560821533203, -43.984439849853516, 5.0244951248168945, -26.41004753112793, 9.24673080444336, -7.015401363372803]"
Bicycle_sound_effect_35.wav,0,Bics,1,"[-254.60968017578125, 24.238117218017578, -27.442792892456055, 65.29393005371094, -64.65309143066406, 58.432220458984375, -68.37899780273438, 32.49907684326172, -43.27775192260742, 5.499300003051758, -25.368980407714844, 10.35571002960205, -8.2899169921875]"
Bicycle_sound_effect_36.wav,0,Bics,1,"[-252.95626831054688, 24.28175163269043, -28.935426712036133, 65.13629150390625, -65.19142150878906, 57.04401397705078, -68.41890716552734, 30.839406967163086, -44.959861755371094, 5.435427665710449, -27.3703670501709, 10.197196960449219, -7.263581275939941]"
Bicycle_sound_effect_37.wav,0,Bics,1,"[-270.3109130859375, 26.28463363647461, -26.489871978759766, 67.3053970336914, -66.20555877685547, 59.72119140625, -69.67438507080078, 33.38479995727539, -44.135257720947266, 6.310767650604248, -25.814664840698242, 10.193414688110352, -8.42117977142334]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_01.wav,0,Bics,1,"[-521.8260498046875, 66.14715576171875, -54.222171783447266, 82.36383819580078, -39.12520980834961, 39.17240905761719, -23.103160858154297, 21.828388214111328, -14.421854972839355, 4.443449974060059, 2.9311938285827637, -6.853636264801025, 5.538067817687988]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_02.wav,0,Bics,1,"[-303.1986389160156, 46.12694549560547, -74.87890625, 99.01270294189453, -55.69595718383789, 48.16747283935547, -38.51073455810547, 28.68263816833496, -25.84586524963379, 7.859959125518799, -3.1964457035064697, -7.126440048217773, 4.063747882843018]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_03.wav,0,Bics,1,"[-306.8363952636719, 48.742637634277344, -63.0975227355957, 94.78453063964844, -54.409671783447266, 44.06195068359375, -39.813331604003906, 24.940256118774414, -30.29598617553711, 5.304159164428711, -1.9434397220611572, -10.075315475463867, 4.047964572906494]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_04.wav,0,Bics,1,"[-303.5054931640625, 46.052337646484375, -71.02262115478516, 98.94967651367188, -53.02956771850586, 45.76274871826172, -37.89531707763672, 27.589111328125, -26.572093963623047, 7.141799449920654, -0.8334932327270508, -8.04896354675293, 3.4139251708984375]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_05.wav,0,Bics,1,"[-244.834716796875, 48.63088607788086, -64.05433654785156, 97.23674011230469, -54.14390563964844, 42.66997528076172, -42.957637786865234, 22.80681610107422, -27.76840591430664, 6.013128280639648, -1.6725176572799683, -6.307808876037598, 5.302585601806641]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_06.wav,0,Bics,1,"[-274.7763671875, 66.315673828125, -64.15400695800781, 83.8279037475586, -79.08628845214844, 60.62540817260742, -58.02493667602539, 27.71795654296875, -44.77249526977539, 13.36197566986084, -7.1872053146362305, -10.351645469665527, 4.073204517364502]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_07.wav,0,Bics,1,"[-273.646484375, 61.67420196533203, -65.6934585571289, 83.04389190673828, -80.39470672607422, 59.21856689453125, -58.66705322265625, 27.998498916625977, -45.649085998535156, 13.469281196594238, -7.031714916229248, -11.675098419189453, 3.539252758026123]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_08.wav,0,Bics,1,"[-300.1161804199219, 59.16865158081055, -58.705787658691406, 87.94353485107422, -80.13009643554688, 60.45423126220703, -58.48146057128906, 31.05181884765625, -47.10191345214844, 16.613502502441406, -9.722391128540039, -9.58041763305664, 5.061494827270508]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_09.wav,0,Bics,1,"[-323.4053039550781, 53.98604965209961, -57.081214904785156, 91.0149917602539, -81.04342651367188, 58.5001106262207, -61.687808990478516, 30.436906814575195, -48.30091857910156, 17.03837776184082, -10.99038028717041, -8.277423858642578, 3.7028470039367676]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_10.wav,0,Bics,1,"[-366.1790466308594, 54.37703323364258, -81.6081771850586, 108.76799011230469, -60.10300827026367, 54.01708984375, -42.35037612915039, 34.832298278808594, -33.194923400878906, 11.514184951782227, -2.669522762298584, -5.344449520111084, 2.4130160808563232]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_11.wav,0,Bics,1,"[-396.4273681640625, 56.575469970703125, -78.67280578613281, 104.11511993408203, -56.66657638549805, 50.40882110595703, -38.33855438232422, 32.00707244873047, -29.157793045043945, 10.337032318115234, -1.500657320022583, -5.813880443572998, 2.8793370723724365]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_12.wav,0,Bics,1,"[-602.8146362304688, 83.18120574951172, -33.536651611328125, 55.00263977050781, -38.84634780883789, 32.47895431518555, -20.86919403076172, 16.95943832397461, -13.342132568359375, 0.7567009925842285, -2.6490564346313477, -15.170272827148438, 2.771275043487549]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_13.wav,0,Bics,1,"[-610.0634155273438, 81.86390686035156, -32.36958694458008, 54.65165328979492, -37.72922897338867, 33.583309173583984, -21.165437698364258, 15.956941604614258, -11.85887336730957, 2.1090688705444336, -1.3087668418884277, -16.62920570373535, 2.4595608711242676]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_14.wav,0,Bics,1,"[-581.5789184570312, 78.7534408569336, -35.47011947631836, 58.35513687133789, -41.24641799926758, 37.06417465209961, -24.275508880615234, 18.224103927612305, -18.960363388061523, 2.609459161758423, -4.626893997192383, -16.166521072387695, 2.0826728343963623]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_15.wav,0,Bics,1,"[-548.0293579101562, 68.8581314086914, -38.86336135864258, 62.63902282714844, -46.28388214111328, 42.32939910888672, -31.19872283935547, 20.69249153137207, -26.37145233154297, 6.723930358886719, -7.282443523406982, -14.442752838134766, 3.6091556549072266]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_16.wav,0,Bics,1,"[-437.2070617675781, 59.199092864990234, -36.50007247924805, 70.08438873291016, -50.975181579589844, 45.435577392578125, -38.882362365722656, 18.09634780883789, -39.332275390625, 8.144083976745605, -7.551103115081787, -14.918139457702637, 5.066667079925537]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_17.wav,0,Bics,1,"[-402.760498046875, 60.15484619140625, -48.080657958984375, 79.08367156982422, -66.81501007080078, 52.017005920410156, -51.972381591796875, 23.08773422241211, -53.78124237060547, 12.121038436889648, -15.141016006469727, -11.809333801269531, 1.5191253423690796]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_18.wav,0,Bics,1,"[-412.744140625, 59.3590087890625, -49.177066802978516, 78.37538146972656, -63.437408447265625, 50.95570755004883, -50.30881881713867, 23.732118606567383, -51.52061462402344, 10.96995735168457, -15.20615291595459, -12.925578117370605, 1.296022891998291]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_19.wav,0,Bics,1,"[-427.2301330566406, 58.35236358642578, -47.764408111572266, 77.4450454711914, -62.96446228027344, 50.471839904785156, -48.720340728759766, 22.709667205810547, -50.771339416503906, 11.440263748168945, -15.385035514831543, -14.49807357788086, 0.345294326543808]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_20.wav,0,Bics,1,"[-440.6776428222656, 59.155941009521484, -47.623504638671875, 74.98355865478516, -60.05354690551758, 50.669654846191406, -45.27449417114258, 23.141515731811523, -46.688140869140625, 10.445282936096191, -14.793630599975586, -13.565315246582031, 1.3176624774932861]"
Bicycle_SOUND_EFFECT_Cycling___spinning_wheel_Bike___Fahrrad_fahren_SOUND_21.wav,0,Bics,1,"[-457.115478515625, 59.8823127746582, -45.231971740722656, 74.08760833740234, -57.88628005981445, 48.72533416748047, -43.31074905395508, 23.641887664794922, -44.715335845947266, 10.421366691589355, -13.552959442138672, -14.444069862365723, 1.319540023803711]"
